3fdc757ea58cdc13457f5a66acacca26871e1759 master~2,"Fix argtopk split_every bug (#3810)

",1532530174,data split
4018206e26115385c4678b8a4c10424e9a6cf884 tags/0.14.1~5,"Avoid shuffle when calling set_index on a sorted column (#2091)

* Avoid shuffle when calling set_index on a sorted column

When we're already going through the index column to get divisions we
now also check to see if the column is sorted.  If so then we avoid the
shuffle entirely.

* Fix test

And properly xfail another

* flake8
",1490054021,
85609920aa24fd03386ab5b1c939fdb9f67ccbda tags/0.14.1~8,"Enhance Reshape (#2089)

* Add reshape rechunk logic

* replace old reshape with new reshape

* fix inshape-outshape bug

* flake8

* add docstring to reshape

* from future import division

* extend reshape tests
",1490029912,
175ae5a91ac09940c1065ea007a6a93a95d39207 tags/0.14.1~13,"Support arithmetic with row-series (#2085)

* Support arithmetic with row-series

Sometimes a Series is just one row and is intended to be broadcast
across a Dataframe, rather than in an elementwise fashion.

This creates a convention, that a Series with divisions (0, 1) signals
that it is just a single row, and is thus appropriate for broadcasting.

This enables computations like the following (which used to err):

    df = df - df.mean()

However it also introduces silent failures if elementwise operation
against this series is intended, despite its divisions of (0, 1)

Fixes https://github.com/dask/dask/issues/1759

* Switch from (0, 1) to min/max of columns
",1489606845,
6927d73a8ddd914e162a4b165e033ba8018bb80e tags/0.14.1~16,"Help open-ended loc ranges (#2087)

Fixes https://github.com/dask/dask/issues/1962",1489580693,
0c39da3493891891830ab9e8eb5d5d8db203f826 tags/0.14.1~18,"Err when setting with a multi-dimensional array (#2076)

Fixes https://github.com/dask/dask/issues/2005",1489507532,
741e3d50cfc4df8e98c12b827b2ff2407c624448 tags/0.14.1~21,"Update toolz version requirement (>=0.7.2 to >=0.7.3) (#2062)

* Update toolz version requirement (>=0.7.2 to >=0.8.2)

With toolz 0.7.2, `import dask.bag` fails.

```
$ pip freeze | grep toolz
toolz==0.7.2
$ python -c 'from toolz import peek'
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
ImportError: cannot import name 'peek'
$ pip install toolz==0.8.2
...
$ pip freeze | grep toolz
toolz==0.8.2
$ python -c 'from toolz import peek'
```

* Update setup.py
",1489429957,
ee499df1f147f46360673fa9e0b10462ee7ebdea tags/0.14.1~29,"Update array-stack.rst (#2061)

For input:
```
>>> data = [from_array(np.ones((4, 4)), chunks=(2, 2))
... for i in range(3)]
```

I get the following error:

```
Traceback (most recent call last):
  File ""<stdin>"", line 2, in <module>
NameError: name 'from_array' is not defined
```
I have proposed a small fix for this error.

Thank you!",1489095212,
91d2c5cb18c565ff56299df19223090bbc7e83f7 tags/0.14.1~30,"Parquet: Remove exist_ok from makedirs (#2050)

* Remove exist_of from makedirs

Py2 doesn't have this option, so skip it.

* Enable py2 build with fastparquet

* Parquet py2 fixes

* Reorder install lines; fix flake

* re-flake

* Don't test fastparquet if pythonoptimize

The optimization tries to import the thrift file as an ordinary
python module

* wrong comparison

* Simplify unicode for py2
",1489081596,
49683151e756ce9d4a51e2fd83a18e055b7bd951 tags/0.14.1~32,"Set_index automatically repartitions (#2025)

* Set_index automatically repartitions

When we have to look through a dataset to find approximate quantiles
lets also look through and find memory use.  Based on that use lets repartition
our data into chunks of different size

* wip

* various fixes to repartition in set_index

1.  support non-numeric types
2.  don't increase npartitions
3.  docstrings

* cleanup some tests

* fix tests

* add sizeof from distributed to dask

* use dask.sizeof

* flake8

* cleanup shuffle tests for 32 bit systems

* add name to sizeof

* change default back to nout = nin

* set default to npartitions=None
",1488990974,
5f0cbdd617aabb4fc2972ee54bfe5b8a4d0893b7 tags/0.14.1~33,"Add issue template (#2049)

* Add issue template

* add request for version information
",1488837167,
bfa63da2c67ecd1ca69556c2a064ca481216bfbc tags/0.14.1~34,"Avoid naming collisions in dd.demo (#2031)

* Make_timeseries has different keys for different seeds

* more tests on demo names

* fix test to work with PYTHONOPTIMIZE=2
",1488812132,
e5781f7aaa4900aa0af9a7e4731824501b87c7d7 tags/0.14.1~36,"Raise informative errors on bad concatenation (#2035)

* Raise informative errors on bad concatenation

* Appease flake8
",1488658386,
490ec6370ddeee8e9d8ae5a6c4d6f1bbbcc7b23c tags/0.14.1~40,"Fix 32bit issues in dask.array reductions (#2023)

* Fix 32bit issues in dask.array reductions

* use np.argfoo to determine dtype

* copy=False
",1488378468,
2429ef5a38877e8e22d8fe0a6d58148fe23e15f9 tags/0.14.1~43,"#2017 fixed with a test. (#2018)

* #2017 fixed with a test.

* #2017 improved test.
",1488225920,
76d237ab98f559464ce548a5eef4c9834beb78ed tags/0.14.1~49,"#1964. Fuse tasks that form reductions (aka diamond fuse) (#1979)

* WIP #1964.  Probably broken.  Fuse tasks that form reductions.

This trades parallelism opportunities for faster scheduling by making
tasks less granular.

There are many options (and opinions) for what the parameterization
of this function should be.  For the sake of experimentation, I have
included many parameters as described below.  My gut feeling right
now is that we only need one parameter, `ave_width`, and to choose
a reasonable value of `max_depth_new_edges` based on `ave_width`
(this controls against pathologies while allowing desirable behavior).

This optimization operation is more general than ""single input, single
output"".  It applies to all reductions, so it may be ""multiple input,
single output"".  I have attempted to make this well-behaved and
robust against pathologies.  Notably, by allowing multiple inputs
(what I refer to as `edges` in the code), there may be parallelism
opportunities w.r.t. the edges that are otherwise not captured by
analyzing the fusible reduction tasks alone.  I added a cheap-to-
compute heuristic that is conservative; i.e., it will never
underestimate the degree of edge parallelism.  This heuristic
increases the value compared against `min_width`--a measure of
parallizability--which is one of the reasons I prefer `min_width`.

I think it will be easy for this operation to supercede `fuse`.
I'm ignoring task renaming for now.

Parameters
----------
dsk: dict
    dask graph
keys: list or set
    Keys that must remain in the dask graph
ave_width: float
    Limit for `width = num_nodes / height`, a good measure of
    parallelizability.
max_depth_new_edges: int
    Don't fuse if new dependencies are added after this many levels
max_height: int
    Don't fuse more than this many levels
max_width: int
    Don't fuse if total width is greater than this

* Begin adding tests (and a fix).

* Another test, another fix.

I'm beginning to get confused.  I think I should make the traversal strategy clearer.

* Another test, another fix.

I'm still a little confused and should rework things to be more explicit.
Sorry for the tangle of logic with implicit behaviors.

* A little more clear.

* Add a few more tests.  Still not ready for prime time.

* Small tweaks.

* Remove the use of `irreducible` and change `deps` to sets.

We now allow for fusing reducible tasks below tasks that weren't fused, but
only in strict circumstances (such as allowing for linear fusing).

* Remove unnecessary indent, as `num_processing` may only contain positive numbers

* For clarity.  I think.  Goodnight!

* Remove `num_processing` stack, as it no longer provides a benefit.

Time for more tests!

* More reorganization and cleanup.

* Cleaner control flow.  Things are looking better.

* Handle linear fusing so this can replace `fuse` optimization.

This actually performs a superset of linear fusing that `fuse` performs.
Specifically, `fuse_reductions(dsk, ave_width=1)` will fuse linear tasks
that may refer to the inputs used in the top-level task.  In `fuse`, we
only fuse chains with single-input, single-output.

* No more `continue`s or implied fall-through behavior.  More explicit and clear?

I think the clarity and cleanliness is worth the cost of sometimes performing
`item = list.pop()` followed by `list.append(item)`, which is what we avoided
doing previously.

* Accept and return `dependencies` like `fuse` does.  Barely tested.

* Oups

* Optionally get parameters from global context.

* Fix updating `dependencies`, and make it easy to run `fuse` tests.

* Test heuristic, and include dependencies in tests.

Also, test `fuse_reductions` in `fuse` tests.

* Improve the heuristic and track the fudge factor separately.

This is still cheap.  Notably, we don't need to look at and track the
dependencies or dependents of the non-reducible nodes.

* Update docstring and clean up tests.

* Silly micro-optimizations (but, hey, these add up!).  I couldn't help myself.

* Create fast branches when fusing a single child (i.e., linear chains). This is worth it.

* More optimizations.  More aggressive fast path for linear chains.

This did become a little uglier and has a little bit of duplicated code, but
the performance is pretty good!

* The solution to task renaming was to think.  Go brain!

I changed the parameter name from `rename_fused_keys` to `rename_keys`, and
for consistency the global parameter is now `fuse_rename_keys`.  Should we
also change the parameter name of `rename_fused_keys` to `fuse_rename_keys`
in the `optimize` function for the dask collections?

* Experiment with a cheaper task renamer:

a sorted set of keys returned by key_split except for the root node, which is
the last item in the joined keys.  This should be cheap enough to compute,
nice enough to look at, and well-behaved enough to test.  Of course, this
also breaks existing tests that check renamed keys, which will need fixed
if this scheme is approved.

* Experiment with fancy fusing!

* A little better, and basic docstrings.

* Update tests to pass with new renaming method.

* Rename `fuse` to `fuse_linear`, and `fuse_reductions` to `fuse`

* Cleanup.  Remove fancy fuse.
",1487962295,
5e2677ee77b6b3affb1e63d89e491446365596a2 tags/0.14.0~1,"delayed(dask_object) -> Delayed (#2006)

This used to work, but a regression was introduced in #1985 where the
graph was mistakenly assumed to be a `sharedict.ShareDict`. This PR
fixes this, along with some general cleanups:

- Rename `to_task_dasks` to `to_task_dask`
- Update docstring to be consistent with new behavior introduced in
  #1985
- Fix bug when calling `delayed` on a Base object, and add test for it
- Unskip test for `to_task_dask`, and update to pass",1487798505,
3c3fe2a418da1a1528c77a8f1579f47bf7a4bd85 tags/0.14.0~2,"Fix #2002: fix test on ASCII locale (#2004)

",1487782463,
b7d8aa768dad885a9e56fd6d79ab8ca100ffee7c tags/0.14.0~5,"Fix outdated link in resample error message (#1994)

* Fix outdated link in resample error message

The file was moved in 33725e8.

* Fix another link
",1487593808,
ecf9727f520883c1057c1057fd038b0ac879e7fb tags/0.14.0~8,"fix link in examples docpage
",1487333019,
2502c3ef7d38c8ec0af7f19fb0fd2913ada408bf tags/0.14.0~10,"Fix groupby multilevel issues (#1914)

* Fix groupby multilevel issues

* remove pandas ver check

* remove unused args
",1487092252,
a07bb0be539621ec04ee789667fc5d6c8718123a tags/0.14.0~12,"Allow different category labels in parquet partitions (#1930)

* Allow different category labels in parquet partitions

Define the labels in the metadata using UNDEFINED_CATEGORIES.

* Use assert_eq

* Fix categories=None in read_parquet

* Do not accidentally add columns to meta

Specifying a column to categories= would put it in meta; no more. Now
it is simply ignored (no exception), as in fastparquet.

* Use column validation for categories= at load

* Jim's fixes
",1486999866,
a5b308f7e74c43d971dd7a56a531e39dcd840ebf tags/0.14.0~17,"delayed avoids repeat calls to normalize_function (#1970)

We previously called ``normalize_function`` on every call to a delayed
function. This is expensive, and can be even more so if the function
requires cloudpickle. This fixes that to use a cached (but equivalent)
argument to represent the function.",1486652071,
01bc173456fa8e827d0636fdad758e9bdc0888fc tags/0.14.0~18,"`dask.bag.from_delayed` may create iterators.  Reify to lists if necessary (#1966)

* `dask.bag.from_delayed` may create iterators.  Reify to lists if necessary.

If the `delayed` functions used to create bags return iterators, then we
should convert them to lists iff they are directly used by multiple tasks.
If we don't do this, then the first task will exhaust the iterator, thereby
leaving nothing for the second task to operate on.

`reify` and `list` will be optimized out by the bag optimizations as
appropriate.

* Oups.  That test wasn't needed anyway.

Still, it's interesting that `pluck` in `toolz` and `cytoolz` behave
differently in this exceptional case.  I should fix that.
",1486420592,
df83847de0f903b1892dedf911c30a3315f8270e tags/0.14.0~21,"Propagate errors= keyword through dask.bytes (#1954)

Previously we didn't pass the errors= keyword cleanly through dask.bytes
This affects db.read_text",1485989748,
4b0b2405ba49054c12765b66e955ce858290a800 tags/0.14.0~24,"Fix bug in da.map_blocks (#1952)

Previously we were accidently calling `reversed` instead of `sorted(...,
reverse=True)`, which would cause failures in `map_blocks` if chunks
were provided explicitly. Fixes #1947.",1485903199,
64a480a96fc0aa4af64228cd1db2fb621f6a9d68 tags/0.14.0~25,"Improve error message for dtype inference error (#1951)

- Don't raise in the `except` block, as this makes a less clear
  traceback
- Suggest to use the `dtype` kwarg to address the error.",1485903175,
c7cef9875276f20be435b6afe7e8fef7fc32697b tags/0.14.0~26,"Allow `dask.bag` reductions to work on very sparse data. (#1950)

* Allow `dask.bag` reductions to work on very sparse data.

Now, the `aggregate` function that merges results can return `no_result` if
all the inputs are also `no_results`.  However, the very last call to
the `aggregate` function will not return `no_results`, so it will still
error as appropriate.

Fix `merge_frequencies` and test `frequencies` with empty partitions.

Fix and test sparse `dask.bag.distinct` too.",1485894772,
d34080c45faa66ca4bdc8c5b235da716ab780676 tags/0.14.0~27,"Raise error if groupby key is unaligned with df (#1941)

Pandas allows grouping by a key that isn't aligned with the grouped
DataFrame/Series. If this happens, then groupby first aligns the indices
before performing the grouping. Unfortunately this operation isn't
threadsafe, and can lead to incorrect results. Since grouping by an
unaligned key isn't recommended, we just error loudly in these cases.

Fixes #1876.",1485891447,
30c199343fafb661840b5b2fef08a094d888fdb4 tags/0.14.0~29,"Issue #1883 - Unicode errors on string columns with NaNs  (#1945)

* Test and fix for Issue #1883 Unicode errors on string columns with NaNs",1485822024,
74784d5a63941e4f93af73e80a14bd80fae54d18 tags/0.14.0~30^2~2,"Added more tests, adjusted the code and improved error messaging #1940, #1936 .
",1485543776,
274706a8bed93b652a3496bca2bcd434fa87a479 tags/0.14.0~33,"Added Presentations section to docs for issue #987 (#1937)

* Added Presentations section to docs for issue #987

* Added PLOTCON Presentation
",1485531360,
7382d5e49823a79f911b42fdc9296a61f971a3a8 tags/0.14.0~37,"Add known/unknown status to repr (#1932)

Change the repr for dask dataframe so that categorical dtypes repr
including their known/unknown status. This makes `category` repr as
`category[known]`/`category[unknown]` depending on known/unknown status.

Also fix a bug in the repr methods where the repr data was cached,
leading to the same repr even if metadata/divisions changed.",1485318093,
42986b0b31d2e972b027fc2b730178365adee05a tags/0.14.0~41,"Support non-uniform categoricals (#1877)

Add support for non-uniform categoricals.

This adds support for different partitions having different categorical
mappings. This is accomplished through `union_categoricals`, a method added in
pandas 0.19.0. As such, support for pandas < 0.19.0 has been dropped.

### Changes to metadata:

Categorical columns/indices now have two states:

- known categoricals have the `categories` known statically (on the `_meta`
  attribute)
- unknown categoricals don't know the categories statically, and are indicated
  by the presence of `dd.utils.UNKNOWN_CATEGORIES` in the categories on the
  meta attribute. This is nice, because operations on the categorical in most
  cases propagate the presence of this value, so the known/unknown state
  carries through inference.

### Changes to the categorical accessor

To query and convert between these states, following has been added to the
categorical accessor:

- `.cat.known` is a property that indicates if the categories are known
- `.cat.as_known()` converts unknown to known (and is a no-op if already
  known). Note that this requires computation.
- `.cat.as_unknown()` converts known to unknown. This requires no computation -
  it's just a change in metadata.

If the categories are known, then `.cat.categories` returns statically (no
computation needed). If they are unknown, then an error is raised (rather than
computing them)

### Changes to concat

Concatenation of *dask* dataframes with different categoricals is now
supported. For each column/index in a dataframe, the output *dask* column/index
will have known categories only if all categories are known. Otherwise the
categories will be unknown.

After a call to concat, each partition is guaranteed to match the metadata on
the containing dask dataframe. This fixes a bug from before where in certain
cases partitions could have different columns/datatypes.

### Changes to `pivot_table` and `get_dummies`

These functions only work if the categories are known. If unknown, an error is
raised

### Changes to `read_csv`

For pandas > 0.19.2, dask now supports reading from csvs directly into
categorical columns. These will be unknown categories

### Changes to `merge`

No changes are made to merge. Pandas merge doesn't support merging
categoricals, *even if the categoricals are identical*. As such, dask doesn't
error, but the categorical datatype is dropped. When this is fixed in pandas,
support for merge on differing categoricals can be added.

### Changes to `hash_pandas_object`

Previously, this would hash categories based on codes only. We now hash based
on the values the categoricals represent. This was patched in pandas, and will
be in the next release. The fix is backported to dask for versions 0.19.0 to
0.19.2. The faster (and more stable) object hash will be used for pandas
0.19.2.

### Changes to `categorize`

Categorize now takes an optional ``index`` parameter, indicating whether to
categorize the index or not. Additionaly, by default it will convert all
unknown categoricals to known categoricals.
",1485199004,
a8db711e0d1a37dc1346bddb7b6ca51ba3a84f98 tags/0.14.0~42,"ENH: Add DataFrame tabular repr (#1637)

* ENH: Add DataFrame tabular repr

* Update format

* Fixed format

* fix lint

* add dask name and task nums

* use key_split in dataframe repr
",1485096704,
c2c7b541c16084d91ec696dca63ca054a8d029fd tags/0.14.0~43,"Merge dask.array.concatenate_axes logic with dask.array.concatenate3 (#1923)

* Merge dask.array.concatenate_axes logic with dask.array.concatenate3 (#1923)

* Fix docstring and use of xrange

* Fix flake8 errors
",1485089631,
2d949f2f6d9307c31fa439a0efbe1abc24b9e4b8 tags/0.14.0~44,"groupby().cumsum()/cumprod() implementation (#1909)

* groupby().cumsum()/cumprod() implementation

* groupby().cum{sum,prod} do not support skipna, but axis as pandas

* added support for groupby().cumcount()

* fixed na handling in groupby().cum...

* cleaned up groupby().cum... code
",1484963563,
259b51f50a26b4839ea117f1d2c48dab1170dcb7 tags/0.14.0~46,"Rename tasks when fusing (#1919)

* WIP: Rename tasks when fusing. #1911

* Add `rename_fused_keys=` keyword to `fuse` and copy `key_split` from `distributed.utils`.

Other than the impressive number of test failures, I think this is virtually done.

* Keep the `{old_key: new_key}` aliases in the fused dict.  It makes tests much happier.

* Fix tests and add tests for `rename_fused_keys=True`

Every test in `test_fuse` and `test_fuse_keys` is repeated for
`rename_fused_keys` True and False.  I didn't add any new, aggressive
tests for True.

* Install conda=4.2 on travis-ci (for now)

* Make flake8 happy.

* Fix doctests for `key_split`?

* Oh yeah, update docstring examples for `fused`.

* Improve perfomance: don't call `inline` in fuse.  Also, jimc formatting change.

The alias substitutions in `fuse` are simple replacements, which we can do
much more efficiently without calling `inline`.

* Oups.  Still has `@profile`.

* Only keep aliases given in `keys=` (if specified)

* optionally use lru_cache for key_split

* Use type is rather than isinstance in default_fused_keys_renamer

* Revert ""optionally use lru_cache for key_split""

This reverts commit 22dd5d2431971ee0416259f5f7f6c46f13b98e62.

* Undo changes to .travis.yml (`conda update conda`).

conda error has been fixed by latest conda.
",1484950865,
c68f277ba46280b0018aef149616641cffcad10e tags/0.14.0~50,"`meta_nonempty` works with empty categories (#1907)

Previously this expected all categorical series/indices to have at least
one category. This was causing issues, in particular with parquet
support. Fixes #1905.",1484240669,
b0567c4ffd01f1ea0ae7c6136e11c0dcf0051cc2 tags/0.14.0~51,"Fix edge behavior for floating step arange (#1904)

Previously this would fail due to inconsistent boundary handling in
numpy. Fixes #1903.",1484097300,
b03486c3bee75d4292f501249163a516e3b64b2d tags/0.14.0~56,"Update scheduler-overview.rst (#1893)

* Update scheduler-overview.rst

A user emailed the documentation team that the example caused errors and was fixed by this change. Please review.

* Update scheduler-overview.rst
",1483756429,
51fa9af4acf114895a69c380df90086d97616212 tags/0.14.0~60,"Remove toolz dependency in async.py (#1882)

* Remove toolz dependency in async.py

- provide an 'identity' function right inside dask/async.py so that toolz
  isn't a hard requirement for a ""default"" pip installation

- closes #1849

* PEP8 and doctest fixes in dask/async.py
",1483497982,
91d102ef098b7723bc72820153db7d3ef2ea6d17 tags/0.13.0~2,"minor doc fixes
",1483286632,
76fffb27a977826d70e8c056e3724fd7cc5737b5 tags/0.13.0~7,"Create new partd for every bag groupby (#1867)

Fixes https://github.com/dask/dask/issues/1851",1482789576,
956f9f56b8cb2ecb08077eb0b57b6e153c359d32 tags/0.13.0~9,"Add parquet roundtrip test (#1863)

* add parquet roundtrip test

* add more test cases to roundtrip

* fix some tests

* tweak tests

* flake8

* use categories= in parquet roundtrip test
",1482617937,
80839f7b28a6509e9fa836b78358fd5c65559866 tags/0.13.0~20,"Parquet fixes (#1843)

* Test simple parquet scheme

* Fix test and flake

* Small doc and parameter changes

* Fix for file opener changes in fastparquet

* Fixes for changes in fastparquet

* Flake update

* Test in s3 needed updating

* Update for changes in fastparquet

Need to preallocate dataframe before calling real row-group

* follow rename of _read_parquet_row_group

* make importerror more apparent

* flake8
",1481901325,
4ae1a203860bd67f09057778c0da5af533b9fcc6 tags/0.13.0~21,"Allow non-informative chunk sizes in dask.array (#1838)

* Support nan chunk sizes

* support no-chunk svd

* add to_records method to dataframe

* add Frame.values

* raise informative errors when chunks are unknown

* remove visualize debug call

* add warnings to dataframe-to_array methods

* remove _flatten_seq
",1481419143,
21e9c5ca20f9a07ee782d8ed4ff952b67ee53a78 tags/0.13.0~22,"Micro-optimize computation of the rechunk graph (#1827)

* Fix #417: iterative (progressive) rechunking

* Fix failing test

* New heuristic

* Make the cost estimate computation much less expensive, and add tests

* A docstring to plan_rechunk()

* Implementation partial optimization in case we hit the memory limit

* wip

* Add pretty-printing function for rechunk plans

* Fix tests and remove prints

* Use threshold to compute when to trigger the splitting pass

* Split and merge both at the same time, as suggested by @shoyer

* Micro-optimize computation of rechunk graph

* Remove multislice optimization

* More tweaks
",1481402496,
c23852d859196bba57bb7d5a49c84cdc2ba252d7 tags/0.13.0~23,"Fix #417: iterative (progressive) rechunking (#1737)

* Fix #417: iterative (progressive) rechunking

* Fix failing test

* New heuristic

* Make the cost estimate computation much less expensive, and add tests

* A docstring to plan_rechunk()

* Implementation partial optimization in case we hit the memory limit

* wip

* Add pretty-printing function for rechunk plans

* Fix tests and remove prints

* Use threshold to compute when to trigger the splitting pass

* Split and merge both at the same time, as suggested by @shoyer

* Address review comments

* Add sortedcollections to travis.yml
",1481211254,
58332a6e8a4fe744aaa059188b3bae61a1560872 tags/0.13.0~24,"`dd.get_dummies` raises on object dtype (#1829)

Previously `dd.get_dummies` would pass through object dtype unchanged,
differing from the pandas implementation. This was confusing for users.
Now we error when behavior would differ between pandas and dask.

Fixes #1809.",1481128899,
205f91b352fbe156bf09a6c79135a1c661b57237 tags/0.13.0~25,"Cleanup `funcname` (#1831)

- Supports `partial`, `curry`, `methodcaller`, `multipledispatch` (fixes
  #1820), and generic callables.

- Don't trim the `<>` from the ends of `str(func)` in the fallback, it
  looks odd (ends up like `'function foo at 0x10d137d90'`). This is also
  what `distributed` does.

- Remove unused (and broken) `full` option. Not sure what this for.

- Add tests for this function.",1481128853,
abc5d9b27b4f08f7940d59f7d3a03d569631d24b tags/0.13.0~29,"ProgressBar exits on error with get_sync (#1826)

Due to some convoluted logic in when and how the `finish` callbacks were
run in `get_async`, the `finish` method wouldn't be called if
`raise_on_exception` was `True`. Since `get_sync` sets this as `True`,
the `ProgressBar` would never exit if exceptions occurred.

This simplifies the logic, and ensures that `finish` is always called on
exceptions.",1480628720,
e73546a10b89df00db65f42fa8c4be85f1f6bf50 tags/0.13.0~30,"Fix `drop_duplicates` with `split_out` (#1828)

The `split_out` kwarg was added to `aca` in 303d038. This allows for
outputs to be split by hashing the rows, improving efficiency for large
outputs. However, this defaulted to hashing all columns in the output
dataframe, which didn't play well with the `subset` kwarg to
`drop_duplicates`. This was resulting in not all duplicate rows being
dropped, as they'd hash to different partitions since the hashed columns
weren't being subset.

To fix this, we replace the `split_index` kwarg with `split_out_setup`,
which optionally takes a function to apply to each chunk before being
hashed. `split_out_setup_kwargs` is also available to pass keywords to
this function. `drop_duplicates` was modified to adjust for this change.",1480627569,
dd6b00707b5b6e08ae6660d7d14323ee8e55c166 tags/0.13.0~31,"Bug fix: Use a dtype that can support negation. (#1824)

* Bug fix: Use a dtype that can support negation.

* add test for nunique_approx
",1480626772,
f062e9a287740fe2e0fb07798255d812d7197724 tags/0.13.0~32,"Don't force sort on groupby levels (#1825)

https://github.com/pandas-dev/pandas/issues/14776",1480598371,
b8beea01a3d9e6c1ed4783ac8c0ba0fabfff1ceb tags/0.13.0~34,"Two fixes for split_out (#1823)

1.  Support new hashing code in pandas 0.19.2
2.  Support MultiIndex objects",1480531809,
303d038056ef715a2ad0d7a754b6ce8a477e0846 tags/0.13.0~35,"Hash split (#1808)

* Initial implementation of hyperloglog cardinality estimation for dataframe.

Addresses #1288.

* Refactor hashing into one place, update/readd some tests.

Also, minor doc tweak.

* Resolve partitioning_index testing issue

We were depending on partitioning_index to pass through values like 0..n
Now we encode this explicitly.

* flake8

* fix another test

* fix additional test

* test nunique_approx series

* Enable apply_concat_apply to generate output partitions

This allows apply_concat_apply to split the dataset with a hash during
aggregation, allowing for reducitons with multiple output partitions.
This can help to reduce tail communication for reductions that may have
very large outputs, such as drop_duplicates.

* support split_out in groupby aggregations

* add split_out to value_counts and drop_duplicates

* respond to comments

* flake8
",1480526037,
42e45287e08a0548c67dfefc7ec7e7f065232051 tags/0.13.0~36,"Cardinality estimation using HyperLogLog (#1358)

* Initial implementation of hyperloglog cardinality estimation for dataframe.

Addresses #1288.

* Refactor hashing into one place, update/readd some tests.

Also, minor doc tweak.

* Resolve partitioning_index testing issue

We were depending on partitioning_index to pass through values like 0..n
Now we encode this explicitly.

* flake8

* fix another test

* fix additional test

* test nunique_approx series

* add more tests to nunique approx

* Bugfix

* flake8

* extend hashing tests

* use pandas hash if available

* style edits

* unify file names

* Enable tree aggregation.

* Enable tree aggregation.

* add split_every tests

* More standard coding cookie.

* Remove stale comment and move complex test in with the other, normal tests. (Was previously separate because it was an xfail.)

* Improve docstring.

* remove b parameter from nunique_approx

* Update docstring for new API.
",1480514356,
695850cc357019e728b9095d3ddfbb9cc55a12d2 tags/0.13.0~42,"Add df.first and df.last

Also fix autocorr test.
",1479747487,
b0e119c280dd934e835cda5f14515f260156e8be tags/0.13.0~43,"Cleanup drop implementation

- Remove non-standard `dtype` kwarg. This was used inside `groupby` and
  `shuffle` functions to ensure the columns index dtype was correct.
  This has been replaced with an explicit setting use of map_partitions
  and a separate function.
- Add `errors` keyword
- Use `map_partitions` instead of `elemwise`
",1479747487,
a6d2160ff952b16e2184f89fefb20be5a725575f tags/0.13.0~51,"Add str and repr methods to methodcaller (#1788)

This helps debugging",1479342856,
e37db071de1fc9eb40df94898140cd200c05cd03 tags/0.13.0~52,"Create default pool on demand (#1781)

Fixes https://github.com/dask/dask/issues/1780",1479313523,
ecf55575c565a62da03ec4f255dc613427b867d1 tags/0.13.0~56,"Fix colormap lookup in diagnostics plots (#1775)

Some newer bokeh palettes contain non-contiguous integer variations
(e.g. Blues3, Blues4, ...). This was causing problems in our plotting
code when choosing a good colormap.

This fix changes to the following heuristic:
- If there is an integer variation that matches nfuncs, use that
- If nfuncs > the max integer variation, then cycle through
- Otherwise, find the next largest variation, shuffle that palette to
  prevent using just the low range, and then use that. The shuffle has a
  fixed seed to produce consistent plots.

Fixes #1772.",1479138177,
afbc2711c7ef3ea66319693b667fbae93000be7a tags/0.13.0~56^2,"Fix colormap lookup in diagnostics plots

Some newer bokeh palettes contain non-contiguous integer variations
(e.g. Blues3, Blues4, ...). This was causing problems in our plotting
code when choosing a good colormap.

This fix changes to the following heuristic:
- If there is an integer variation that matches nfuncs, use that
- If nfuncs > the max integer variation, then cycle through
- Otherwise, find the next largest variation, shuffle that palette to
  prevent using just the low range, and then use that. The shuffle has a
  fixed seed to produce consistent plots.

Fixes #1772.
",1478882513,
40213cc62c8d0f87f320d999f2a58a87c08513f7 tags/0.13.0~62,"Feature/groupby reductions multiple levels (#1692)

* Fix var, std, and nunqiue in groupby with multiple levels

* Rename multilevel aggregation test, decrease test data size

* Handle multiple series in groupby

* Allow to use multiple derived columns in groupby

* Fix style problems

* Build meta correctly for list of series in groupby

* Add tests to show limitations, Remove restriction in SeriesGroupBy init

* Fix segfault, add todos of open topics

* Skip name-check for series-groupby-mean

* Remove duplicate _normalize_index introduced in rebase

* Remove xfail for mean/var dtype recast

* Remove xfail for multidimensional series aggregate: now supported

* Fix unique for groupbys on lists

* Unify nunique impl for series and dataframe

* Skip name check for nunique also

* Simplify checks and meta creation, add implementation notes

* Inline helper functions
",1478539010,
1b188294f637cdd55911bf0c7c866e5ccfed5eca tags/0.12.0~4,"Faster array slicing (#1731)

* Faster array slicing

* Take a bit more shortcuts

* Appease flake8

* Remove unwanted change in docstring

* Optimize inline_functions()

* Faster iterative _deps()

* Optimize cull() and friends

* Appease flake8 again

* Add tests for new functions

* Appease flake8 again

* Use deterministic initialization in test

* Standardize around get_dependencies()

* Install up-to-date distributed in .travis.yml

* Try to fix dependencies on Travis

* Avoid pulling dependencies when upgrading distributed and zict from git
",1478182632,
b68aee9d042c7f3ca0a6dc582a6f0fe468b60421 tags/0.12.0~6,"Fix slicing error with None and ints (#1743)

This adds a comprehensive test around slicing with ellipses, Nones, and ints.
This uncovers two bugs

*  when slicing with both a new axis and destroying an axis with an int.
*  slicing with -n

I originally did this with parametrized tests but have commented this out to
keep down the visual noise when running tests normally.",1478090805,
