8d528af829dc989d4701c08fd90d230c15df7f7e remotes/origin/vldb~525,"Merge pull request #71 from aarondav/scdefaults

Spark shell exits if it cannot create SparkContext

Mainly, this occurs if you provide a messed up MASTER url (one that doesn't match one
of our regexes). Previously, we would default to Mesos, fail, and then start the shell
anyway, except that any Spark command would fail. Simply exiting seems clearer.
",1382153050
74737264c4a9b2a9a99bf3aa77928f6960bad78c remotes/origin/vldb~525^2,"Spark shell exits if it cannot create SparkContext

Mainly, this occurs if you provide a messed up MASTER url (one that doesn't match one
of our regexes). Previously, we would default to Mesos, fail, and then start the shell
anyway, except that any Spark command would fail.
",1382061079
fc26e5b8320556b9edb93741391b759813b4079b remotes/origin/vldb~526,"Merge pull request #69 from KarthikTunga/master

Fix for issue SPARK-627. Implementing --config argument in the scripts.

This code fix is for issue SPARK-627. I added code to consider --config arguments in the scripts. In case the  <conf-dir> is not a directory the scripts exit. I removed the --hosts argument. It can be achieved by giving a different config directory. Let me know if an explicit --hosts argument is required.
",1382041267
f9973cae3aff39c29a2cdad5b54b7674d1126132 remotes/origin/vldb~528,"Merge pull request #65 from tgravescs/fixYarn

Fix yarn build

Fix the yarn build after renaming StandAloneX to CoarseGrainedX from pull request 34.
",1381964321
28e9c2abc0884d096fc3be1e2d1f9ee18ffc3261 remotes/origin/vldb~529,"Merge pull request #63 from pwendell/master

Fixing spark streaming example and a bug in examples build.

- Examples assembly included a log4j.properties which clobbered Spark's
- Example had an error where some classes weren't serializable
- Did some other clean-up in this example
",1381906796
35befe07bb79411f453cf05d482ff051fa827b47 remotes/origin/vldb~521^2~1,"Fixing spark streaming example and a bug in examples build.

- Examples assembly included a log4j.properties which clobbered Spark's
- Example had an error where some classes weren't serializable
- Did some other clean-up in this example
",1381902943
983b83f24da9f7f0251833b409cdcd37acae3d39 remotes/origin/vldb~533,"Merge pull request #61 from kayousterhout/daemon_thread

Unified daemon thread pools

As requested by @mateiz in an earlier pull request, this refactors various daemon thread pools to use a set of methods in utils.scala, and also changes the thread-pool-creation methods in utils.scala to use named thread pools for improved debugging.
",1381888966
9058f261fe6ba7c7889808e124ec2bd8f37f99f5 remotes/origin/alpha~10,"Addressing issue where statistics are not computed correctly
",1381883949
194bb03d1637f731535f964e1d1661d218380162 remotes/origin/alpha~12,"Resolved closure capture issues by addressing capture through implicit variables.
",1381875041
f95a2be04569a63763fa6740ee212b658f0808ab remotes/origin/vldb~532^2,"Fixed build error after merging in master
",1381873897
3249e0e90dd9a7b422f561c42407b6a2b3feab17 remotes/origin/vldb~534,"Merge pull request #59 from rxin/warning

Bump up logging level to warning for failed tasks.
",1381871553
345e1e94ccdc35a7d652b91cf0e54fa3aa7d313f remotes/origin/alpha~14,"Still trying to resolve issues with capture.
",1381870898
b64337ec40fd82d6082052d49a534dc5542663b6 remotes/origin/alpha~15,"Trying to resolve issues with closure capture.
",1381867337
f41feb7b338b5fdd60260f5ce7cba94202102194 remotes/origin/vldb~534^2,"Bump up logging level to warning for failed tasks.
",1381818932
bff223454aa128a673ae835f6104460a6a70dbc6 remotes/origin/alpha~22,"trying to address issues with GraphImpl being caught in closures.
",1381728430
543a54dffa2fce817112452d76a65ea61cefb8f9 remotes/origin/benchmarks~3,"Tried to fix some indenting
",1381532869
fb25f323003e947b1f6939bf29fd2cfe6569ea46 remotes/origin/vldb~540,"Merge pull request #53 from witgo/master

Add a zookeeper compile dependency to fix build in maven

 Add a zookeeper compile dependency to fix build in maven
",1381531483
d6ead478094b3eb02823e7e8b06a16c3989c7f0c remotes/origin/vldb~541,"Merge pull request #32 from mridulm/master

Address review comments, move to incubator spark

Also includes a small fix to speculative execution.

&lt;edit> Continued from https://github.com/mesos/spark/pull/914 &lt;/edit>
",1381531381
fc60c412ab099d4c71a67349a91cf5993006f481 remotes/origin/vldb~540^2,Add a zookeeper compile dependency to fix build in maven,1381480307
80cdbf4f49cdb07bfd765d3fdd1d16d5aec2e60a remotes/origin/vldb~536^2~11,"Switched to use daemon thread in executor and fixed a bug in job cancellation for fair scheduler.
",1381470048
c71499b7795564e1d16495c59273ecc027070fc5 remotes/origin/vldb~543,"Merge pull request #19 from aarondav/master-zk

Standalone Scheduler fault tolerance using ZooKeeper

This patch implements full distributed fault tolerance for standalone scheduler Masters.
There is only one master Leader at a time, which is actively serving scheduling
requests. If this Leader crashes, another master will eventually be elected, reconstruct
the state from the first Master, and continue serving scheduling requests.

Leader election is performed using the ZooKeeper leader election pattern. We try to minimize
the use of ZooKeeper and the assumptions about ZooKeeper's behavior, so there is a layer of
retries and session monitoring on top of the ZooKeeper client.

Master failover follows directly from the single-node Master recovery via the file
system (patch d5a96fe), save that the Master state is stored in ZooKeeper instead.

Configuration:
By default, no recovery mechanism is enabled (spark.deploy.recoveryMode = NONE).
By setting spark.deploy.recoveryMode to ZOOKEEPER and setting spark.deploy.zookeeper.url
to an appropriate ZooKeeper URL, ZooKeeper recovery mode is enabled.
By setting spark.deploy.recoveryMode to FILESYSTEM and setting spark.deploy.recoveryDirectory
to an appropriate directory accessible by the Master, we will keep the behavior of from d5a96fe.

Additionally, places where a Master could be specificied by a spark:// url can now take
comma-delimited lists to specify backup masters. Note that this is only used for registration
of NEW Workers and application Clients. Once a Worker or Client has registered with the
Master Leader, it is ""in the system"" and will never need to register again.
",1381450602
320418f7c8b42d4ce781b32c9ee47a9b54550b89 remotes/origin/vldb~545,"Merge pull request #49 from mateiz/kryo-fix-2

Fix Chill serialization of Range objects

It used to write out each element one by one, creating very large objects.
",1381362930
215238cb399d46c83fafa64b3c98e0ebec21adb9 remotes/origin/vldb~546,"Merge pull request #50 from kayousterhout/SPARK-908

Fix race condition in SparkListenerSuite (fixes SPARK-908).
",1381362584
36966f65df2947a78d32d731f6b004d015ff011e remotes/origin/vldb~546^2,"Style fixes
",1381358194
a34a4e8174b5f285a327d7ff30ac9f3ff0db7689 remotes/origin/vldb~546^2~2,"Fix race condition in SparkListenerSuite (fixes SPARK-908).
",1381356473
7d50f9f87baeb1f4b8d77d669d25649b97dd1d57 remotes/origin/vldb~394^2~7,"Merge pull request #35 from MartinWeindel/scala-2.10

Fixing inconsistencies and warnings on Scala 2.10 branch

- scala 2.10 requires Java 1.6
- using newest Scala release: 2.10.3
- resolved maven-scala-plugin warning
- fixed various compiler warnings
",1381339962
e67d5b962a2adddc073cfc9c99be9012fbb69838 remotes/origin/vldb~552,"Merge pull request #43 from mateiz/kryo-fix

Don't allocate Kryo buffers unless needed

I noticed that the Kryo serializer could be slower than the Java one by 2-3x on small shuffles because it spend a lot of time initializing Kryo Input and Output objects. This is because our default buffer size for them is very large. Since the serializer is often used on streams, I made the initialization lazy for that, and used a smaller buffer (auto-managed by Kryo) for input.
",1381298258
f7628e40330a1721e3d69ccb2390dfa75f839768 remotes/origin/vldb~550^2,"remove those futile suffixes like number/count
",1381279001
4ea8ee468fb1f50fce56853a5127a89efc45b706 remotes/origin/vldb~543^2~2,"Add docs for standalone scheduler fault tolerance

Also fix a couple HTML/Markdown issues in other files.
",1381267111
b0f5f4d441119662c09572de697b2d9943f703ef remotes/origin/vldb~551^2~1,"Bumping up test matrix size to eliminate random failures
",1381139062
d585613ee22ed9292a69e35cedb0d5965f4c906f remotes/origin/vldb~556,"Merge pull request #37 from pwendell/merge-0.8

merge in remaining changes from `branch-0.8`

This merges in the following changes from `branch-0.8`:

- The scala version is included in the published maven artifact names
- A unit tests which had non-deterministic failures is ignored (see SPARK-908)
- A minor documentation change shows the short version instead of the full version
- Moving the kafka jar to be ""provided""
- Changing the default spark ec2 version.
- Some spacing changes caused by Maven's release plugin

Note that I've squashed this into a single commit rather than pull in the branch-0.8 history. There are a bunch of release/revert commits there that make the history super ugly.
",1381039025
e09f4a9601b18921c309903737d309eab5c6d891 remotes/origin/vldb~394^2~7^2,fixed some warnings,1381007303
c6ceaeae50c7b5d69bb9897af32f537bfbde152d remotes/origin/vldb~551^2~3,"Style fix using 'if' rather than 'match' on boolean
",1380887573
1ee60d3b3417559ae4e6638731c4051dca0c2018 remotes/origin/benchmarks~10^2~1,"Fixed bug in sampleLogNormal
",1380847597
232765f7b26d933caa14e0e1bc0e4937dae90523 remotes/origin/vldb~561,"Merge pull request #26 from Du-Li/master

fixed a wildcard bug in make-distribution.sh; ask sbt to check local
maven repo in project/SparkBuild.scala

(1) fixed a wildcard bug in make-distribution.sh:
with the wildcard * in quotes, this cp command failed. it worked after
moving the wildcard out quotes.

(2) ask sbt to check local maven repo in SparkBuild.scala:
To build Spark (0.9.0-SNAPSHOT) with the HEAD of mesos (0.15.0), I must
do ""make maven-install"" under mesos/build, which publishes the java .jar
file under ~/.m2. However, when building Spark (after pointing mesos to
version 0.15.0), sbt uses ivy which by default only checks ~/.ivy2. This
change is to tell sbt to also check ~/.m2.
",1380826848
e597ea34a6df1733addefbb25d06cf9a25ff4f53 remotes/origin/vldb~564,"Merge pull request #10 from kayousterhout/results_through-bm

Send Task results through the block manager when larger than Akka frame size (fixes SPARK-669).

This change requires adding an extra failure mode: tasks can complete
successfully, but the result gets lost or flushed from the block manager
before it's been fetched.

This change also moves the deserialization of tasks into a separate thread, so it's no longer part of the DAG scheduler's tight loop. This should improve scheduler throughput, particularly when tasks are sending back large results.

Thanks Josh for writing the original version of this patch!

This is duplicated from the mesos/spark repo: https://github.com/mesos/spark/pull/835
",1380773664
0d19f00e9e92b47053822b49ec6de502b5df6241 remotes/origin/vldb~561^2~1,"fixed a bug of using wildcard in quotes
",1380667326
0dcad2edcbcc1f3f12a339110e85c8b1a48af156 remotes/origin/vldb~564^2,"Added additional unit test for repeated task failures
",1380608775
dea4677c887a515e7b2a3ef52dd65e69b15c60c3 remotes/origin/vldb~564^2~1,"Fixed compilation errors and broken test.
",1380604021
f549ea33d3d5a584f5d9965bb8e56462a1d6528e remotes/origin/vldb~543^2~10,"Standalone Scheduler fault tolerance using ZooKeeper

This patch implements full distributed fault tolerance for standalone scheduler Masters.
There is only one master Leader at a time, which is actively serving scheduling
requests. If this Leader crashes, another master will eventually be elected, reconstruct
the state from the first Master, and continue serving scheduling requests.

Leader election is performed using the ZooKeeper leader election pattern. We try to minimize
the use of ZooKeeper and the assumptions about ZooKeeper's behavior, so there is a layer of
retries and session monitoring on top of the ZooKeeper client.

Master failover follows directly from the single-node Master recovery via the file
system (patch 194ba4b8), save that the Master state is stored in ZooKeeper instead.

Configuration:
By default, no recovery mechanism is enabled (spark.deploy.recoveryMode = NONE).
By setting spark.deploy.recoveryMode to ZOOKEEPER and setting spark.deploy.zookeeper.url
to an appropriate ZooKeeper URL, ZooKeeper recovery mode is enabled.
By setting spark.deploy.recoveryMode to FILESYSTEM and setting spark.deploy.recoveryDirectory
to an appropriate directory accessible by the Master, we will keep the behavior of from 194ba4b8.

Additionally, places where a Master could be specificied by a spark:// url can now take
comma-delimited lists to specify backup masters. Note that this is only used for registration
of NEW Workers and application Clients. Once a Worker or Client has registered with the
Master Leader, it is ""in the system"" and will never need to register again.

Forthcoming:
Documentation, tests (! - only ad hoc testing has been performed so far)
I do not intend for this commit to be merged until tests are added, but this patch should
still be mostly reviewable until then.
",1380233063
d5a96feccb15dd290b282af9e2f94479c8e4554e remotes/origin/vldb~543^2~11,"Standalone Scheduler fault recovery

Implements a basic form of Standalone Scheduler fault recovery. In particular,
this allows faults to be manually recovered from by means of restarting the
Master process on the same machine. This is the majority of the code necessary
for general fault tolerance, which will first elect a leader and then recover
the Master state.

In order to enable fault recovery, the Master will persist a small amount of state related
to the registration of Workers and Applications to disk. If the Master is started and
sees that this state is still around, it will enter Recovery mode, during which time it
will not schedule any new Executors on Workers (but it does accept the registration of
new Clients and Workers).

At this point, the Master attempts to reconnect to all Workers and Client applications
that were registered at the time of failure. After confirming either the existence
or nonexistence of all such nodes (within a certain timeout), the Master will exit
Recovery mode and resume normal scheduling.
",1380232775
13eced723f222095ea4b52c4f6cb078cae66342e remotes/origin/vldb~566,"Merge pull request #16 from pwendell/master

Bug fix in master build
",1380230299
70a0b993d4f1a72a1b38f9a17fcf269acc1b394f remotes/origin/vldb~567,"Merge pull request #14 from kayousterhout/untangle_scheduler

Improved organization of scheduling packages.

This commit does not change any code -- only file organization.
Please let me know if there was some masterminded strategy behind
the existing organization that I failed to understand!

There are two components of this change:
(1) Moving files out of the cluster package, and down
a level to the scheduling package. These files are all used by
the local scheduler in addition to the cluster scheduler(s), so
should not be in the cluster package. As a result of this change,
none of the files in the local package reference files in the
cluster package.

(2) Moving the mesos package to within the cluster package.
The mesos scheduling code is for a cluster, and represents a
specific case of cluster scheduling (the Mesos-related classes
often subclass cluster scheduling classes). Thus, the most logical
place for it seems to be within the cluster package.

The one thing about the scheduling code that seems a little funny to me
is the naming of the SchedulerBackends.  The StandaloneSchedulerBackend
is not just for Standalone mode, but instead is used by Mesos coarse grained
mode and Yarn, and the backend that *is* just for Standalone mode is instead called SparkDeploySchedulerBackend. I didn't change this because I wasn't sure if there
was a reason for this naming that I'm just not aware of.
",1380229914
e2ff59af728939b173cc12fa3368208a227fbaa2 remotes/origin/vldb~566^2,"Bug fix in master build
",1380226011
560ee5c9bba3f9fde380c831d0c6701343b2fecf remotes/origin/vldb~570,"Merge pull request #7 from wannabeast/memorystore-fixes

some minor fixes to MemoryStore

This is a repeat of #5, moved to its own branch in my repo.

This makes all updates to   on ; it skips on synchronizing the reads where it can get away with it.
",1380220054
e8b1ee04fcb4cd7b666d3148d6d5ff148551ce72 remotes/origin/vldb~343^2~6^2~2^2~1,"fix paths and change spark to use APP_MEM as application driver memory instead of SPARK_MEM, user should add application jars to SPARK_CLASSPATH

Signed-off-by: shane-huang <shengsheng.huang@intel.com>
",1380186527
604dc409969923d1e175e2d77fb0ddcac09c9d31 remotes/origin/vldb~394^2~9^2~1,"Sync with master and some build fixes
",1380175802
7ff4c2d399e1497966689cbe13edf2cd2a9a29b1 remotes/origin/vldb~394^2~9^2~2,"fixed maven build for scala 2.10
",1380172704
14098037630196d2672431539503f27be67be480 remotes/origin/vldb~343^2~6^2~2^2~2,"fix path

Signed-off-by: shane-huang <shengsheng.huang@intel.com>
",1380171010
c75eb14fe52f6789430983471974e5ddf73aacbf remotes/origin/vldb~564^2~4,"Send Task results through the block manager when larger than Akka frame size.

This change requires adding an extra failure mode: tasks can complete
successfully, but the result gets lost or flushed from the block manager
before it's been fetched.
",1379910048
77e9da1f34a0b9e556d7c0bbd4aeaa5c635b881d remotes/origin/vldb~576^2^2,"Change Exception to NoSuchElementException and minor style fix
",1379839808
85024acd2ed9d6b2a03422214865ebb48b2094b8 remotes/origin/vldb~576^2^2~1,"Remove infix style and others
",1379830855
a2ea069a5f2ed83268109deade456dc0fc9b79ee remotes/origin/vldb~576^2~1,"Merge pull request #937 from jerryshao/localProperties-fix

Fix PR926 local properties issues in Spark Streaming like scenarios",1379829882
f06f2da2cb2fd6bd25b57e5f5fd6f8e5d37ab1a3 remotes/origin/vldb~576^2~2,"Merge pull request #941 from ilikerps/master

Add ""org.apache."" prefix to packages in spark-class",1379828614
aa0c29f74779bc5af70250c7481dbd7052ee39cf remotes/origin/vldb~576^2~1^2,"Add barrier for local properties unit test and fix some styles
",1379814791
8933f9e98e8d39717477afa0bb7ffbc6872e05b9 remotes/origin/vldb~576^2~2^2,"Add ""org.apache."" prefix to packages in spark-class

Lacking this, the if/case statements never trigger on Spark 0.8.0+.
",1379730428
026dba6abaaf6314a79ce873bb38b73a9b7fd1a7 remotes/origin/vldb~576^2~3^2,"After unit tests, clear port properties unconditionally

In MapOutputTrackerSuite, the ""remote fetch"" test sets spark.driver.port
and spark.hostPort, assuming that they will be cleared by
LocalSparkContext. However, the test never sets sc, so it remains null,
causing LocalSparkContext to skip clearing these properties. Subsequent
tests therefore fail with java.net.BindException: ""Address already in
use"".

This commit makes LocalSparkContext clear the properties even if sc is
null.
",1379653523
68ad33a12704ae0414e2dc7de0d60b59365d9f91 remotes/origin/benchmarks~15,"Merge pull request #2 from ankurdave/package-fixes

Package fixes (spark.graph -> org.apache.spark.graph)",1379651427
cd7222c3dd2211ce790fa52110db911b862bb63b remotes/origin/vldb~576^2~4,"Merge pull request #938 from ilikerps/master

Fix issue with spark_ec2 seeing empty security groups",1379625684
f589ce771a53dcbfda5f62fe0ac77164688ecc76 remotes/origin/vldb~576^2~4^2,"Fix issue with spark_ec2 seeing empty security groups

Under unknown, but occasional, circumstances, reservation.groups is empty
despite reservation.instances each having groups. This means that the
spark_ec2 get_existing_clusters() method would fail to find any instances.
To fix it, we simply use the instances' groups as the source of truth.

Note that this is actually just a revival of PR #827, now that the issue
has been reproduced.
",1379624966
9f8190c17d19d9149f20fc3c879dee9e6ab7b8ec remotes/origin/vldb~536^2~30,"Fixed a bug for zero partition in JobWaiter.
",1379569355
ffa5f8e11db26dd616e85b9d941de3590ca3643e remotes/origin/vldb~576^2~1^2~1,"Fix issue when local properties pass from parent to child thread
",1379496804
1cb42e6b2d3380f9d9a78b5c7e5959a47e0309ff remotes/origin/vldb~536^2~34,"Properly handle job failure when the job gets killed.
",1379394645
2aff7989ab617f33052098498119886c40794774 remotes/origin/benchmarks~18^2,"Merge pull request #933 from jey/yarn-typo-fix

Fix typo in Maven build docs",1379279104
e86d1d4a52147fe52feeda74ca3558f6bc109285 remotes/origin/vldb~568^2,"Clarify error messages on SSH failure
",1378936782
8432f27fbed968995a2aa223907e9f16d99e536f remotes/origin/benchmarks~18^2~10,"Merge pull request #923 from haoyuan/master

fix run-example script",1378880393
d40f1403f38a406676f6999c7eb889f68c9dfe1d remotes/origin/benchmarks~18^2~11,"Merge pull request #921 from pwendell/master

Fix HDFS access bug with assembly build.",1378879529
56b94078481786a0b0bbcbe3971ee4ef0326d694 remotes/origin/benchmarks~18^2~10^2~1,"fix run-example script
",1378879389
0c1985b153a2dc2c891ae61c1ee67506926384ae remotes/origin/benchmarks~18^2~11^2,"Fix HDFS access bug with assembly build.

Due to this change in HDFS:
https://issues.apache.org/jira/browse/HADOOP-7549

there is a bug when using the new assembly builds. The symptom is that any HDFS access
results in an exception saying ""No filesystem for scheme 'hdfs'"". This adds a merge
strategy in the assembly build which fixes the problem.
",1378875913
6fcfefcb278ffb9d54452d3336cb74b97480fbf5 remotes/origin/vldb~394^2~9^2~8,"Few more fixes to tests broken during merge
",1378790867
c81377b9eda431f9298045d613d0e46301b08c63 remotes/origin/benchmarks~18^2~14,"Merge pull request #915 from ooyala/master

Get rid of / improve ugly NPE when Utils.deleteRecursively() fails",1378782979
61d2a010e1b2d25616c378185606e6ba7c2b916b remotes/origin/benchmarks~18^2~15,"Merge pull request #916 from mateiz/mkdist-fix

Fix copy issue in https://github.com/mesos/spark/pull/899",1378776061
fdb8b0eec3e423e601de8c79658c4644717f4e05 remotes/origin/benchmarks~18^2~14^2,"Style fix: put body of if within curly braces
",1378762172
f5a8afa6c38c6d3a3bf170e609468ff1d610f3ea remotes/origin/benchmarks~18^2~15^2,"Fix copy issue in https://github.com/mesos/spark/pull/899
",1378759676
27726079e4e6931c071de77e91f991cb1b249d02 remotes/origin/benchmarks~18^2~14^2~1,"Print out more friendly error if listFiles() fails

listFiles() could return null if the I/O fails, and this currently results in an ugly NPE which is hard to diagnose.
",1378756692
bf984e27457fb64baa1c1b32bbc2d7dd645c98c4 remotes/origin/benchmarks~18^2~19,"Merge pull request #890 from mridulm/master

Fix hash bug",1378709424
e9d4f44a7adfaf55d0fd312b81350638310c341d remotes/origin/benchmarks~18^2~20,"Merge pull request #909 from mateiz/exec-id-fix

Fix an instance where full standalone mode executor IDs were passed to",1378708608
f9b7f58de20fed0447f7d77499ec89ad6a188a2d remotes/origin/benchmarks~18^2~20^2,"Fix an instance where full standalone mode executor IDs were passed to
StandaloneSchedulerBackend instead of the smaller IDs used within Spark
(that lack the application name).

This was reported by ClearStory in
https://github.com/clearstorydata/spark/pull/9.

Also fixed some messages that said slave instead of executor.
",1378690070
170b3869ee8c854b66ce75901efc2c1a9e96ff99 remotes/origin/benchmarks~18^2~22^2~1,"Fix unit test failure due to changed default
",1378687887
4a7813a2479e2413275c23050afd242af1b7a1ba remotes/origin/benchmarks~18^2~30,"Merge pull request #903 from rxin/resulttask

Fixed the bug that ResultTask was not properly deserializing outputId.",1378587144
afe46ba36ee2d477d6270b4833d68d297f0dab47 remotes/origin/benchmarks~18^2~31,"Merge pull request #892 from jey/fix-yarn-assembly

YARN build fixes",1378564131
210eae26f4121d772210ffa0494689c911771456 remotes/origin/benchmarks~18^2~30^2,"Fixed the bug that ResultTask was not properly deserializing outputId.
",1378562387
1e15feb5a314e7180328b9208054966e040eb2ad remotes/origin/benchmarks~18^2~33,"Hot fix to resolve the compilation error caused by SPARK-821.
",1378478645
7c15e3c5de1282c070560e63203790b71e1c6f0d remotes/origin/benchmarks~18^2~35^2,"Fix bug SPARK-864
",1378367771
b3a82b7df38e4c3e9cd12ca60aa18fa10c8d84c8 remotes/origin/benchmarks~18^2~19^2~1,"Fix hash bug - caused failure after 35k stages, sigh
",1378258345
c9bc8af3d17d153bc182dcddc6611b1fa87ffbbf remotes/origin/vldb~575^2,"Removed repetative import; fixes hidden definition compiler warning.
",1378247120
c592a3c9b9b1e7cb810bd81555c009c642f9d12a remotes/origin/benchmarks~18^2~38,"Minor spacing fix
",1378244351
41c1b5b9a0d8155c94cf1eb4c34d2b2db41b0d8f remotes/origin/benchmarks~18^2~39^2,"Update based on review comments. Change function to prependBaseUri and fix formatting.
",1378237611
36d8fca2cca7cb3f8c490631b0f6699a119e1230 remotes/origin/benchmarks~18^2~40^2^2~1,Reynold's comment fixed,1378175469
d3dd48f8b3a34817114c23d6e667c4952a5da5ca remotes/origin/benchmarks~18^2~42,"Merge pull request #887 from mateiz/misc-fixes

Miscellaneous fixes for 0.8",1378165494
141f54279e538e36e0506eb37b51df90dfa27358 remotes/origin/benchmarks~18^2~44^2~1,"Further fixes to get PySpark to work on Windows
",1378084769
3c520fea7782fd24b2e30347938af9769c72c4ea remotes/origin/benchmarks~18^2~45,"Merge pull request #884 from mateiz/win-fixes

Run script fixes for Windows after package & assembly change",1378081615
3db404a43a90a9cca37090381857dc955496385a remotes/origin/benchmarks~18^2~45^2,"Run script fixes for Windows after package & assembly change
",1378079157
5b4dea21439e86b61447bdb1613b2ddff9ffba9f remotes/origin/benchmarks~18^2~46^2~1,"More fixes
",1378069996
2c5a4b89ee034b7933b258cfc37bc6d91a06c186 remotes/origin/benchmarks~18^2~50,"Small fixes to README
",1377997685
7862c4a3c8b900db81f5c2af157bd4564d814bd9 remotes/origin/benchmarks~18^2~51^2,"Another fix suggested by Patrick
",1377996107
2ee6a7e32aaf6dbe81ea79bee1228bb09e48dd1a remotes/origin/benchmarks~18^2~49^2~1,"Print output from spark-daemon only when it fails to launch
",1377995467
96452eea56c289e25a711ca54c812723a5059739 remotes/origin/benchmarks~18^2~39^2~3,"fix up minor things
",1377896671
9e17e456d2f39bb48200d634315525c7e2458d7e remotes/origin/benchmarks~18^2~56,"Merge pull request #875 from shivaram/build-fix

Fix broken build by removing addIntercept",1377847373
15287766281195a019a400fe11b41e96c6edc362 remotes/origin/benchmarks~18^2~60,"Merge pull request #874 from jerryshao/fix-report-bug

Fix removed block zero size log reporting",1377837047
afcade3ca8fb4c2158675dec311434379ba1d4b7 remotes/origin/benchmarks~18^2~62,"Merge pull request #873 from pwendell/master

Hot fix for command runner",1377746140
2fc9a028f2b3ebd0ab993672ae88d96b8868316c remotes/origin/benchmarks~18^2~62^2~1,"Hot fix for command runner
",1377741786
742c44eae693d2bde76259043c962e416691258c remotes/origin/benchmarks~18^2~53^2,"Don't send SIGINT to Py4J gateway subprocess.

This addresses SPARK-885, a usability issue where PySpark's
Java gateway process would be killed if the user hit ctrl-c.

Note that SIGINT still won't cancel the running s

This fix is based on http://stackoverflow.com/questions/5045771
",1377733184
baa84e7e4c5e0afc8bc3b177379311d309c00cd2 remotes/origin/benchmarks~18^2~63,"Merge pull request #865 from tgravescs/fixtmpdir

Spark on Yarn should use yarn approved directories for spark.local.dir and tmp",1377719086
63dc635de6e7a31095b3d246899a657c665e4ed7 remotes/origin/benchmarks~18^2~64^2,"fix typos
",1377554780
b8c50a0642cf74c25fd70cc1e7d1be95ddafc5d8 remotes/origin/benchmarks~18^2~57^2,"Center & scale variables in Ridge, Lasso.
Also add a unit test that checks if ridge regression lowers
cross-validation error.
",1377494667
d282c1ebbbe1aebbd409c06efedf95fb77833c35 remotes/origin/benchmarks~18^2~68,"Merge pull request #860 from jey/sbt-ide-fixes

Fix IDE project generation under SBT",1377282020
215c13dd41d8500835ef00624a0b4ced2253554e remotes/origin/benchmarks~18^2~70,"Fix code style and a nondeterministic RDD issue in ALS
",1377213226
9ac3d62cacae34e742c70e7006ffaf7e21880802 remotes/origin/benchmarks~18^2~72,"Merge pull request #856 from jey/sbt-fix-hadoop-0.23.9

Re-add removed dependency to fix build under Hadoop 0.23.9",1377211870
c02585ea130045ef27e579172ac2acc71bc8da63 remotes/origin/benchmarks~18^2~67^2~2,"Make initial connection failure message less daunting.

Right now it seems like something has gone wrong when this message is printed out.
Instead, this is a normal condition. So I changed the message a bit.
",1377125145
c0942a710f25c9c690761b0814a07deacd4df595 remotes/origin/benchmarks~18^2~75^2~3,"Bug in test fixed
",1377040565
f1c853d76dce4fbc34f580be0a3ae15cc5be9c80 remotes/origin/benchmarks~18^2~75^2~8,"fixed Matei's comments
",1377040564
33a0f59354197d667a97c600e2bb8fefe50c181b remotes/origin/benchmarks~18^2~75^2~13,"Added error messages to the tests to make failed tests less cryptic
",1377040417
abcefb3858aac373bd8898c3e998375d5f26b803 remotes/origin/benchmarks~18^2~75^2~14,"fixed matei's comments
",1377040417
f24861b60a9ddef1369a0a6816f6922575940656 remotes/origin/benchmarks~18^2~75^2~20,"Fix bug in tests
",1377040416
8cae72e94ed91db3212d9403431e9b126bfd286b remotes/origin/benchmarks~18^2~83,"Merge pull request #828 from mateiz/sched-improvements

Scheduler fixes and improvements",1376980804
efeb14298139fce415f20f94b1e303bf8abd19a4 remotes/origin/benchmarks~18^2~84,"Merge pull request #849 from mateiz/web-fixes

Small fixes to web UI",1376965430
498a26189b197bdaf4be47e6a8baca7b97fe9064 remotes/origin/benchmarks~18^2~84^2~1,"Small fixes to web UI:

- Use SPARK_PUBLIC_DNS environment variable if set (for EC2)
- Use a non-ephemeral port (3030 instead of 33000) by default
- Updated test to use non-ephemeral port too
",1376961469
6f6944c8079bffdd088ddb0a84fbf83356e294ea remotes/origin/benchmarks~18^2~81^2,"Update SBT build to use simpler fix for Hadoop 0.23.9
",1376940793
8ac3d1e2636ec71ab9a14bed68f138e3a365603e remotes/origin/benchmarks~18^2~83^2,"Added unit tests for ClusterTaskSetManager, and fix a bug found with
resetting locality level after a non-local launch
",1376880667
222c8971285190761354456c2fe07f5c31edf330 remotes/origin/benchmarks~18^2~83^2~3,"Comment cleanup (via Kay) and some debug messages
",1376880667
cf39d45d14e0256bbd3ffe206c14997f02429cb3 remotes/origin/benchmarks~18^2~83^2~4,"More scheduling fixes:

- Added periodic revival of offers in StandaloneSchedulerBackend

- Replaced task scheduling aggression with multi-level delay scheduling
  in ClusterTaskSetManager

- Fixed ZippedRDD preferred locations because they can't currently be
  process-local

- Fixed some uses of hostPort
",1376880667
